X ; Y ; Vx ; Vy ;
0.879779 ; 0.514426 ; 0.103938 ; -0.191303 ;
0.550684 ; 0.302016 ; -0.033082 ; 0.215187 ;
0.243269 ; 0.268277 ; 0.207855 ; -0.064778 ;
0.361852 ; 0.522398 ; -0.213051 ; 0.044825 ;
0.897522 ; 0.191889 ; -0.009083 ; -0.217526 ;
0.939272 ; 0.612201 ; -0.100602 ; 0.193078 ;
0.916281 ; 0.300443 ; -0.058092 ; 0.209822 ;
0.085770 ; 0.289007 ; -0.211961 ; 0.049723 ;
0.149909 ; 0.814920 ; 0.109971 ; 0.187900 ;
0.074178 ; 0.909294 ; 0.120548 ; 0.181296 ;
0.191254 ; 0.926370 ; -0.009349 ; 0.217515 ;
0.798954 ; 0.528423 ; 0.049122 ; 0.212102 ;
0.447530 ; 0.167599 ; 0.208134 ; -0.063876 ;
0.926036 ; 0.595994 ; -0.209197 ; 0.060303 ;
0.948192 ; 0.423349 ; -0.102529 ; 0.192062 ;
0.270388 ; 0.272190 ; 0.214141 ; 0.039290 ;
0.735451 ; 0.549764 ; -0.198008 ; -0.090514 ;
0.440901 ; 0.366466 ; -0.132349 ; -0.172869 ;
0.893526 ; 0.640201 ; 0.199922 ; 0.086205 ;
0.654583 ; 0.907650 ; -0.099353 ; -0.193724 ;
0.032070 ; 0.892661 ; 0.191563 ; -0.103458 ;
0.913209 ; 0.331806 ; -0.105758 ; -0.190303 ;
0.646131 ; 0.122791 ; 0.089267 ; -0.198573 ;
0.332264 ; 0.300766 ; -0.157106 ; -0.150724 ;
0.365821 ; 0.887672 ; -0.057414 ; -0.210009 ;
0.323528 ; 0.143814 ; 0.013295 ; 0.217309 ;
0.362666 ; 0.242023 ; -0.140163 ; 0.166597 ;
0.395045 ; 0.920327 ; -0.013282 ; 0.217310 ;
0.078789 ; 0.111826 ; -0.051460 ; -0.211546 ;
0.438579 ; 0.117141 ; -0.067022 ; 0.207143 ;
0.089235 ; 0.309534 ; -0.125146 ; -0.178153 ;
0.442393 ; 0.960263 ; 0.197171 ; -0.092323 ;
0.124714 ; 0.151599 ; -0.216174 ; -0.025862 ;
0.504436 ; 0.360019 ; 0.069852 ; -0.206205 ;
0.256968 ; 0.716356 ; -0.032311 ; -0.215304 ;
0.187059 ; 0.475028 ; 0.095233 ; 0.195782 ;
0.853604 ; 0.726456 ; 0.153159 ; -0.154733 ;
0.234254 ; 0.900294 ; 0.079340 ; 0.202744 ;
0.071129 ; 0.047012 ; 0.149478 ; -0.158292 ;
0.699247 ; 0.490211 ; 0.200812 ; -0.084110 ;
0.089270 ; 0.819487 ; 0.115525 ; 0.184537 ;
0.094779 ; 0.798230 ; -0.001282 ; -0.217712 ;
0.155172 ; 0.209796 ; 0.010332 ; 0.217470 ;
0.745742 ; 0.140561 ; 0.027714 ; -0.215944 ;
0.745246 ; 0.792560 ; -0.030916 ; -0.215509 ;
0.253357 ; 0.290071 ; 0.083832 ; 0.200928 ;
0.022934 ; 0.556182 ; -0.137531 ; -0.168775 ;
0.787518 ; 0.788358 ; 0.097572 ; 0.194627 ;
0.821614 ; 0.525064 ; 0.216971 ; 0.017986 ;
0.305671 ; 0.893872 ; 0.210367 ; 0.056088 ;
0.045515 ; 0.016624 ; 0.141385 ; -0.165560 ;
0.919169 ; 0.144135 ; 0.034743 ; -0.214925 ;
0.426736 ; 0.525044 ; 0.097652 ; 0.194587 ;
0.492984 ; 0.550306 ; 0.145996 ; 0.161509 ;
0.415677 ; 0.215414 ; -0.063713 ; 0.208184 ;
0.249351 ; 0.404920 ; 0.144840 ; -0.162546 ;
0.204752 ; 0.061896 ; 0.034305 ; 0.214996 ;
0.844235 ; 0.737522 ; -0.177464 ; 0.126121 ;
0.125193 ; 0.595675 ; -0.125106 ; -0.178181 ;
0.038952 ; 0.365651 ; -0.054942 ; -0.210669 ;
0.058542 ; 0.290473 ; 0.165185 ; 0.141823 ;
0.034899 ; 0.601580 ; 0.043527 ; 0.213320 ;
0.426684 ; 0.555203 ; -0.217064 ; -0.016826 ;
0.425993 ; 0.552223 ; 0.178142 ; -0.125162 ;
0.297639 ; 0.375530 ; 0.180374 ; 0.121923 ;
0.644921 ; 0.077977 ; 0.143777 ; 0.163487 ;
0.055651 ; 0.558398 ; -0.172853 ; 0.132370 ;
0.289860 ; 0.343672 ; 0.036431 ; 0.214646 ;
0.448687 ; 0.616328 ; 0.029322 ; 0.215732 ;
0.048214 ; 0.019819 ; 0.003196 ; 0.217692 ;
0.197556 ; 0.268373 ; -0.083380 ; 0.201116 ;
0.538837 ; 0.094183 ; 0.046637 ; -0.212662 ;
0.474951 ; 0.570754 ; 0.193052 ; 0.100653 ;
0.931805 ; 0.319010 ; 0.135573 ; 0.161549 ;
0.457359 ; 0.669629 ; -0.025136 ; -0.216260 ;
0.951604 ; 0.269112 ; 0.164826 ; 0.142240 ;
0.490740 ; 0.183030 ; 0.214500 ; -0.037282 ;
0.036684 ; 0.036825 ; -0.170075 ; -0.135920 ;
0.078985 ; 0.198458 ; 0.212015 ; 0.049496 ;
0.462799 ; 0.554487 ; 0.048524 ; 0.212239 ;
0.483487 ; 0.907611 ; -0.158448 ; 0.149313 ;
0.150688 ; 0.523992 ; -0.057640 ; 0.209947 ;
0.822013 ; 0.856518 ; 0.090636 ; -0.197953 ;
0.447116 ; 0.992813 ; 0.199789 ; -0.086512 ;
0.036011 ; 0.830245 ; 0.170129 ; -0.135854 ;
0.092607 ; 0.544187 ; 0.213118 ; 0.044508 ;
0.761531 ; 0.348484 ; -0.095792 ; -0.195510 ;
0.023550 ; 0.106981 ; 0.060151 ; -0.209241 ;
0.284318 ; 0.800885 ; -0.002704 ; -0.217699 ;
0.009969 ; 0.406074 ; -0.072350 ; -0.205342 ;
0.209396 ; 0.199233 ; 0.178394 ; 0.124802 ;
0.777365 ; 0.021630 ; 0.024498 ; -0.216333 ;
0.797562 ; 0.553190 ; 0.012418 ; 0.217361 ;
0.139094 ; 0.085306 ; 0.114024 ; 0.185469 ;
0.378935 ; 0.878723 ; 0.201423 ; 0.082635 ;
0.305390 ; 0.591028 ; -0.028498 ; 0.215842 ;
0.044857 ; 0.826756 ; 0.021242 ; 0.216677 ;
0.525934 ; 0.343175 ; -0.103871 ; 0.191339 ;
0.354914 ; 0.932770 ; 0.037972 ; 0.214378 ;
0.073707 ; 0.518045 ; -0.028830 ; -0.215798 ;
0.354953 ; 0.498839 ; 0.088895 ; -0.198740 ;
0.878863 ; 0.860436 ; -0.186155 ; -0.112900 ;
0.304259 ; 0.100611 ; -0.069480 ; -0.206331 ;
0.998076 ; 0.493111 ; 0.121585 ; 0.180602 ;
0.145534 ; 0.708957 ; -0.058849 ; -0.209611 ;
0.214498 ; 0.361242 ; -0.081918 ; 0.201716 ;
0.313368 ; 0.449119 ; 0.135963 ; -0.170041 ;
0.360909 ; 0.301781 ; 0.172058 ; 0.089164 ;
0.389365 ; 0.978869 ; 0.107512 ; 0.189318 ;
0.685956 ; 0.729118 ; 0.042823 ; -0.213462 ;
0.103750 ; 0.488862 ; -0.108509 ; 0.188748 ;
0.758499 ; 0.961620 ; -0.007847 ; 0.217574 ;
0.428391 ; 0.336395 ; 0.016086 ; -0.217120 ;
0.512516 ; 0.147191 ; 0.077373 ; 0.203503 ;
0.258168 ; 0.301026 ; -0.136056 ; 0.169967 ;
0.881092 ; 0.843159 ; -0.114502 ; -0.185174 ;
0.897160 ; 0.452815 ; 0.007568 ; 0.217584 ;
0.031751 ; 0.205912 ; -0.196985 ; 0.092719 ;
0.432302 ; 0.667175 ; -0.190699 ; 0.105041 ;
0.616872 ; 0.799152 ; -0.050570 ; 0.211761 ;
0.194404 ; 0.750231 ; -0.134422 ; 0.171262 ;
0.364385 ; 0.041838 ; 0.036059 ; -0.214709 ;
0.656159 ; 0.189630 ; 0.151179 ; -0.156668 ;
0.096378 ; 0.277825 ; 0.150196 ; -0.157611 ;
0.881727 ; 0.541125 ; -0.040285 ; 0.213956 ;
0.555649 ; 0.459080 ; -0.148109 ; 0.159573 ;
0.815239 ; 0.420974 ; 0.075726 ; 0.204122 ;
0.234058 ; 0.465087 ; -0.062171 ; 0.208650 ;
0.458915 ; 0.145242 ; 0.211363 ; 0.052206 ;
0.101800 ; 0.046014 ; -0.094768 ; -0.196008 ;
0.367767 ; 0.980631 ; -0.018983 ; 0.216886 ;
0.440726 ; 0.391593 ; -0.175417 ; -0.128952 ;
0.969120 ; 0.019479 ; -0.069573 ; 0.206300 ;
0.436096 ; 0.314447 ; 0.089626 ; -0.198412 ;
0.355510 ; 0.689150 ; 0.007475 ; 0.217587 ;
0.880083 ; 0.073680 ; -0.084642 ; -0.200588 ;
0.192304 ; 0.876575 ; -0.170727 ; -0.135102 ;
0.736344 ; 0.813215 ; -0.190420 ; -0.105546 ;
0.436206 ; 0.688421 ; -0.125505 ; 0.177900 ;
0.428813 ; 0.628008 ; 0.179789 ; -0.122783 ;
0.819073 ; 0.818689 ; 0.117585 ; -0.183231 ;
0.197560 ; 0.256984 ; -0.005468 ; -0.217647 ;
0.065441 ; 0.566598 ; 0.023541 ; -0.216439 ;
0.591086 ; 0.400184 ; -0.146382 ; 0.161160 ;
0.083118 ; 0.455922 ; -0.096297 ; 0.195261 ;
0.397814 ; 0.654571 ; -0.112575 ; 0.186351 ;
0.303563 ; 0.487483 ; 0.148521 ; -0.159190 ;
0.094355 ; 0.087514 ; 0.012142 ; -0.030143 ;
0.511149 ; 0.030272 ; 0.079433 ; 0.202708 ;
0.090840 ; 0.425893 ; -0.070516 ; 0.205979 ;
0.573099 ; 0.309084 ; -0.041114 ; 0.023989 ;
0.513719 ; 0.868314 ; 0.173278 ; -0.131813 ;
0.276297 ; 0.545868 ; 0.108615 ; -0.188687 ;
0.011491 ; 0.534624 ; -0.144774 ; -0.162606 ;
0.447452 ; 0.709923 ; 0.044989 ; -0.213016 ;
0.062838 ; 0.525247 ; -0.188121 ; 0.109592 ;
0.548800 ; 0.893948 ; 0.041069 ; -0.213807 ;
0.229471 ; 0.613575 ; -0.164547 ; 0.142563 ;
0.479916 ; 0.320922 ; 0.093014 ; -0.196846 ;
0.364100 ; 0.566192 ; 0.002292 ; 0.217703 ;
0.377156 ; 0.972208 ; -0.086157 ; -0.199942 ;
0.732660 ; 0.079539 ; -0.121479 ; -0.180674 ;
0.059784 ; 0.841597 ; -0.091978 ; -0.197332 ;
0.044299 ; 0.352916 ; -0.042703 ; -0.213486 ;
0.428459 ; 0.813951 ; 0.023408 ; -0.216453 ;
0.628226 ; 0.273229 ; 0.102502 ; 0.192076 ;
0.314833 ; 0.170688 ; -0.121027 ; -0.089320 ;
0.495001 ; 0.230784 ; -0.211456 ; 0.051828 ;
0.205194 ; 0.713753 ; -0.108575 ; 0.188710 ;
0.204830 ; 0.569069 ; 0.136428 ; 0.169668 ;
0.042756 ; 0.525111 ; -0.122356 ; -0.180081 ;
0.332666 ; 0.642396 ; -0.092031 ; 0.197308 ;
0.140388 ; 0.346145 ; -0.156720 ; -0.151125 ;
0.128051 ; 0.511090 ; -0.172055 ; -0.133405 ;
0.854165 ; 0.576445 ; -0.010970 ; 0.217439 ;
0.364509 ; 0.260067 ; -0.006478 ; -0.217619 ;
0.578034 ; 0.901967 ; -0.026132 ; -0.216141 ;
0.354149 ; 0.935611 ; -0.049188 ; -0.212086 ;
0.008939 ; 0.559543 ; -0.110250 ; -0.187737 ;
0.310564 ; 0.113987 ; 0.132203 ; -0.172981 ;
0.591936 ; 0.203090 ; -0.015701 ; -0.217149 ;
0.044982 ; 0.094020 ; -0.135498 ; 0.170412 ;
0.157025 ; 0.414765 ; 0.002585 ; -0.217700 ;
0.020102 ; 0.708499 ; -0.031514 ; -0.113680 ;
0.117340 ; 0.832894 ; -0.110462 ; 0.187612 ;
0.230450 ; 0.775845 ; -0.036537 ; 0.214628 ;
0.564622 ; 0.901376 ; 0.111552 ; 0.186966 ;
0.886208 ; 0.152512 ; -0.194434 ; -0.097957 ;
0.488472 ; 0.255866 ; -0.144933 ; 0.162463 ;
0.544356 ; 0.438781 ; 0.207589 ; -0.065625 ;
0.619475 ; 0.721968 ; 0.069613 ; -0.206286 ;
0.097617 ; 0.283563 ; 0.090064 ; -0.198213 ;
0.142126 ; 0.950473 ; 0.033600 ; 0.215107 ;
0.333574 ; 0.333079 ; -0.041122 ; -0.213797 ;
0.146564 ; 0.660001 ; 0.070729 ; 0.205906 ;
0.571006 ; 0.793563 ; -0.141000 ; -0.165889 ;
0.551323 ; 0.527853 ; -0.033614 ; 0.215105 ;
0.101361 ; 0.624879 ; -0.004631 ; 0.217666 ;
0.150121 ; 0.686367 ; 0.051181 ; -0.211614 ;
0.317911 ; 0.351606 ; 0.101772 ; -0.192464 ;
0.547834 ; 0.859350 ; 0.161650 ; 0.145839 ;
0.250527 ; 0.516748 ; 0.170620 ; 0.135236 ;
0.694822 ; 0.104223 ; -0.038278 ; 0.214324 ;
0.226072 ; 0.732453 ; -0.069254 ; 0.206407 ;
0.847442 ; 0.201347 ; 0.189530 ; 0.107137 ;
0.163608 ; 0.382481 ; 0.121359 ; 0.180754 ;
0.404176 ; 0.653919 ; 0.039673 ; -0.214070 ;
0.237566 ; 0.935242 ; -0.098436 ; 0.194192 ;
0.769671 ; 0.319140 ; -0.174846 ; -0.129726 ;
0.151793 ; 0.883259 ; -0.025003 ; -0.216275 ;
0.092553 ; 0.657690 ; 0.210287 ; 0.056386 ;
0.980594 ; 0.316525 ; 0.108070 ; 0.188999 ;
0.410606 ; 0.615349 ; 0.191643 ; 0.103310 ;
0.423317 ; 0.101384 ; 0.186381 ; 0.112527 ;
0.008628 ; 0.126834 ; -0.076656 ; -0.203774 ;
0.001179 ; 0.710175 ; 0.018996 ; 0.216885 ;
0.060057 ; 0.247436 ; 0.113266 ; -0.185932 ;
0.047676 ; 0.653991 ; 0.068191 ; 0.206761 ;
0.047676 ; 0.901966 ; 0.167192 ; 0.139452 ;
0.776545 ; 0.551968 ; 0.056430 ; -0.210275 ;
0.174027 ; 0.264115 ; -0.128827 ; 0.175509 ;
0.430527 ; 0.826426 ; -0.195151 ; -0.096519 ;
0.111735 ; 0.763839 ; -0.178195 ; -0.125086 ;
0.336754 ; 0.010485 ; 0.126276 ; -0.177354 ;
0.092452 ; 0.716408 ; 0.169225 ; -0.136978 ;
0.561560 ; 0.697597 ; -0.146262 ; -0.161268 ;
0.682722 ; 0.572665 ; -0.150009 ; 0.157788 ;
0.634502 ; 0.103504 ; -0.109678 ; -0.188071 ;
0.732313 ; 0.797563 ; -0.206593 ; 0.068698 ;
0.325213 ; 0.259757 ; -0.088895 ; -0.198740 ;
0.646487 ; 0.380037 ; 0.085985 ; 0.200017 ;
0.308156 ; 0.830239 ; -0.090702 ; 0.197922 ;
0.973636 ; 0.954432 ; -0.196932 ; -0.092832 ;
0.564981 ; 0.547804 ; -0.098626 ; 0.182603 ;
0.628663 ; 0.562903 ; -0.057002 ; 0.210121 ;
0.261156 ; 0.289406 ; 0.173278 ; 0.131813 ;
0.346533 ; 0.023686 ; -0.115990 ; 0.184245 ;
0.079338 ; 0.760119 ; 0.146780 ; 0.160797 ;
0.922245 ; 0.943498 ; -0.008219 ; -0.217560 ;
0.317948 ; 0.811471 ; -0.061626 ; -0.208811 ;
0.922554 ; 0.347336 ; -0.072975 ; 0.205121 ;
0.318556 ; 0.387009 ; 0.102835 ; -0.191899 ;
0.531997 ; 0.921528 ; 0.055514 ; 0.210519 ;
0.037173 ; 0.081863 ; 0.176122 ; -0.127989 ;
0.437023 ; 0.904714 ; -0.135432 ; 0.170465 ;
0.250929 ; 0.338869 ; 0.167139 ; 0.139516 ;
0.056791 ; 0.584893 ; -0.082622 ; -0.201429 ;
0.704330 ; 0.260746 ; -0.073387 ; -0.204974 ;
0.441813 ; 0.434726 ; -0.057095 ; 0.210096 ;
0.979672 ; 0.060782 ; -0.123126 ; 0.179555 ;
0.457336 ; 0.852711 ; 0.028192 ; -0.215882 ;
0.050335 ; 0.114239 ; 0.054198 ; -0.210862 ;
0.841933 ; 0.559263 ; 0.123419 ; -0.179354 ;
0.485268 ; 0.666401 ; 0.076443 ; -0.203854 ;
0.705073 ; 0.586319 ; 0.036776 ; -0.214587 ;
0.483590 ; 0.136048 ; 0.036112 ; -0.214700 ;
0.633902 ; 0.914972 ; -0.080735 ; 0.202192 ;
0.236203 ; 0.063287 ; 0.141425 ; -0.165526 ;
0.720921 ; 0.720622 ; -0.067008 ; -0.207147 ;
0.291808 ; 0.673627 ; -0.023607 ; -0.216432 ;
0.290382 ; 0.264985 ; -0.026092 ; -0.216146 ;
0.263566 ; 0.071035 ; -0.007408 ; -0.217589 ;
0.049643 ; 0.387672 ; -0.115539 ; -0.184529 ;
0.740919 ; 0.052907 ; 0.007156 ; -0.217598 ;
0.436112 ; 0.640799 ; 0.156016 ; -0.151852 ;
0.079222 ; 0.553403 ; -0.067434 ; 0.207009 ;
0.817887 ; 0.042944 ; 0.073227 ; 0.205031 ;
0.677093 ; 0.704566 ; 0.125279 ; 0.178059 ;
0.250563 ; 0.453152 ; -0.168374 ; -0.138022 ;
0.403054 ; 0.534535 ; 0.047102 ; -0.212559 ;
0.063442 ; 0.584638 ; 0.097107 ; -0.194859 ;
0.007778 ; 0.284317 ; 0.029096 ; 0.215762 ;
0.357387 ; 0.624234 ; -0.121944 ; -0.180360 ;
0.761715 ; 0.338633 ; 0.041786 ; 0.213668 ;
0.496409 ; 0.491327 ; 0.112642 ; 0.186311 ;
0.703800 ; 0.804403 ; -0.173929 ; 0.130953 ;
0.217763 ; 0.711191 ; -0.092004 ; -0.197320 ;
0.055652 ; 0.697037 ; -0.050371 ; 0.211808 ;
0.265761 ; 0.930469 ; -0.199031 ; 0.088241 ;
0.475377 ; 0.754536 ; -0.130568 ; -0.174218 ;
0.103848 ; 0.031688 ; -0.152069 ; 0.155804 ;
0.670990 ; 0.887148 ; -0.032179 ; 0.215324 ;
0.227057 ; 0.896245 ; -0.053706 ; -0.210987 ;
0.663920 ; 0.230737 ; 0.159444 ; 0.148248 ;
0.068382 ; 0.784432 ; 0.210353 ; -0.056137 ;
0.460559 ; 0.850987 ; -0.141093 ; 0.165810 ;
0.495304 ; 0.332110 ; 0.095380 ; 0.195711 ;
0.882663 ; 0.051484 ; 0.180148 ; -0.122256 ;
0.407337 ; 0.183310 ; -0.180415 ; 0.019469 ;
0.951071 ; 0.322132 ; 0.093931 ; 0.196410 ;
0.168504 ; 0.247649 ; 0.136030 ; 0.169988 ;
0.723080 ; 0.894650 ; 0.042398 ; -0.213547 ;
0.775551 ; 0.573250 ; 0.106489 ; 0.189895 ;
0.442902 ; 0.949515 ; -0.052736 ; 0.211232 ;
0.045859 ; 0.854454 ; 0.133811 ; 0.171740 ;
0.811646 ; 0.415179 ; -0.114914 ; 0.184918 ;
0.918240 ; 0.557573 ; -0.050028 ; -0.017638 ;
0.167797 ; 0.423314 ; -0.053932 ; 0.210930 ;
0.096044 ; 0.684851 ; 0.168707 ; 0.137616 ;
0.724036 ; 0.367023 ; 0.147338 ; -0.160285 ;
0.951904 ; 0.132286 ; 0.066397 ; -0.207344 ;
0.162498 ; 0.599876 ; -0.034823 ; 0.214912 ;
0.850456 ; 0.718005 ; 0.171923 ; -0.133576 ;
0.209158 ; 0.740625 ; 0.098888 ; 0.193962 ;
0.828593 ; 0.794846 ; 0.147711 ; 0.159942 ;
0.116583 ; 0.626344 ; -0.065294 ; 0.207694 ;
0.995100 ; 0.508130 ; 0.197942 ; 0.090659 ;
0.338478 ; 0.872368 ; -0.146036 ; 0.161473 ;
0.091431 ; 0.677849 ; -0.079500 ; -0.202682 ;
0.366536 ; 0.064872 ; 0.112203 ; -0.186576 ;
0.702838 ; 0.301711 ; -0.174155 ; -0.130652 ;
0.548523 ; 0.580941 ; 0.208055 ; -0.064135 ;
0.136096 ; 0.680550 ; -0.137638 ; 0.168689 ;
0.111523 ; 0.023312 ; 0.048471 ; 0.212251 ;
0.072414 ; 0.172278 ; 0.173225 ; -0.131883 ;
0.134676 ; 0.288963 ; -0.138103 ; -0.168308 ;
0.205766 ; 0.579084 ; 0.166009 ; 0.140858 ;
0.136756 ; 0.268161 ; 0.166036 ; 0.140827 ;
0.509025 ; 0.138123 ; -0.186088 ; -0.113009 ;
0.361560 ; 0.146432 ; 0.048112 ; -0.212333 ;
0.904746 ; 0.164139 ; 0.140495 ; 0.166317 ;
0.276701 ; 0.362373 ; -0.145863 ; 0.161629 ;
0.957771 ; 0.290979 ; -0.160042 ; 0.147602 ;
0.178551 ; 0.157007 ; 0.013468 ; -0.217298 ;
0.497088 ; 0.358973 ; -0.210287 ; -0.056386 ;
0.782218 ; 0.783100 ; -0.081998 ; 0.201684 ;
0.549367 ; 0.917129 ; 0.214885 ; -0.034992 ;
0.634542 ; 0.303970 ; -0.096323 ; 0.195248 ;
0.397788 ; 0.349612 ; 0.084536 ; 0.200633 ;
0.650354 ; 0.047575 ; -0.197012 ; -0.092663 ;
0.339556 ; 0.628562 ; 0.045746 ; -0.212855 ;
0.483747 ; 0.669607 ; 0.164640 ; -0.142455 ;
0.722644 ; 0.701499 ; 0.186886 ; -0.111686 ;
0.770877 ; 0.843012 ; 0.043899 ; 0.213244 ;
0.261489 ; 0.483652 ; 0.032551 ; -0.215268 ;
0.324211 ; 0.572410 ; 0.072908 ; 0.205145 ;
0.469858 ; 0.495500 ; -0.100881 ; -0.192933 ;
0.053379 ; 0.140749 ; -0.075500 ; -0.204205 ;
0.483201 ; 0.111983 ; -0.156551 ; -0.213117 ;
0.149859 ; 0.676818 ; 0.184959 ; 0.114849 ;
0.398006 ; 0.444213 ; -0.063899 ; -0.208127 ;
0.208756 ; 0.335668 ; -0.073174 ; -0.205050 ;
0.277273 ; 0.842224 ; -0.191670 ; 0.103261 ;
0.149180 ; 0.129600 ; -0.003249 ; -0.217691 ;
0.128513 ; 0.021769 ; 0.020219 ; 0.216775 ;
0.689243 ; 0.359871 ; -0.173756 ; 0.131182 ;
0.912605 ; 0.822092 ; 0.089865 ; 0.198304 ;
0.362593 ; 0.683675 ; -0.042398 ; 0.213547 ;
0.846306 ; 0.583217 ; 0.024418 ; 0.216342 ;
0.037773 ; 0.808988 ; -0.165637 ; -0.141295 ;
0.692836 ; 0.147898 ; -0.120442 ; -0.181366 ;
0.396918 ; 0.812390 ; 0.000618 ; -0.217715 ;
0.291260 ; 0.496346 ; -0.191165 ; -0.104193 ;
0.168395 ; 0.074819 ; 0.000365 ; -0.217715 ;
0.008902 ; 0.992483 ; 0.167404 ; 0.139197 ;
0.790194 ; 0.852451 ; -0.185211 ; 0.114441 ;
0.210409 ; 0.265016 ; -0.071526 ; -0.205631 ;
0.771025 ; 0.463817 ; 0.047686 ; 0.212429 ;
0.902875 ; 0.719342 ; -0.056019 ; 0.210385 ;
0.514079 ; 0.109886 ; -0.011927 ; -0.217388 ;
0.681603 ; 0.651048 ; 0.163564 ; -0.143690 ;
0.329547 ; 0.318313 ; 0.081666 ; -0.201819 ;
0.710461 ; 0.017822 ; -0.043939 ; 0.213235 ;
0.355405 ; 0.001682 ; 0.102330 ; -0.192168 ;
0.245865 ; 0.800738 ; -0.208307 ; -0.063310 ;
0.098440 ; 0.155870 ; -0.009282 ; 0.217517 ;
0.287093 ; 0.024149 ; -0.069294 ; 0.206394 ;
0.510539 ; 0.169023 ; -0.123685 ; -0.179171 ;
0.115975 ; 0.369882 ; 0.037188 ; -0.214516 ;
0.219097 ; 0.775136 ; 0.154023 ; -0.153873 ;
0.422509 ; 0.446490 ; 0.153744 ; 0.154152 ;
0.185317 ; 0.608918 ; -0.126675 ; 0.177069 ;
0.954875 ; 0.652253 ; -0.011182 ; 0.217428 ;
0.107910 ; 0.399126 ; -0.035152 ; -0.215306 ;
0.009682 ; 0.689553 ; 0.000140 ; -0.217715 ;
0.253910 ; 0.792438 ; 0.031567 ; -0.215415 ;
0.419771 ; 0.694543 ; -0.079912 ; -0.202519 ;
0.313033 ; 0.786956 ; -0.120509 ; -0.181322 ;
0.689562 ; 0.983252 ; -0.052058 ; -0.211400 ;
0.833636 ; 0.802224 ; -0.063713 ; 0.208184 ;
0.310610 ; 0.436629 ; -0.180427 ; -0.121844 ;
0.888347 ; 0.366671 ; -0.122342 ; 0.180090 ;
0.970982 ; 0.501555 ; 0.108602 ; -0.188695 ;
0.199777 ; 0.440934 ; -0.037202 ; 0.214513 ;
0.266333 ; 0.822197 ; 0.098556 ; -0.194131 ;
0.175910 ; 0.352689 ; -0.195390 ; -0.096034 ;
0.221000 ; 0.492919 ; 0.063779 ; 0.208164 ;
0.828166 ; 0.368881 ; -0.193065 ; -0.100628 ;
0.116525 ; 0.932256 ; 0.121372 ; -0.180745 ;
0.203156 ; 0.880948 ; 0.043753 ; -0.213274 ;
0.583539 ; 0.399621 ; 0.008286 ; 0.217558 ;
0.754730 ; 0.226067 ; 0.063460 ; -0.208261 ;
0.127415 ; 0.107071 ; -0.216107 ; -0.026411 ;
0.913825 ; 0.125897 ; 0.054065 ; -0.210896 ;
0.108421 ; 0.989574 ; 0.151405 ; 0.156450 ;
0.379337 ; 0.755370 ; -0.114436 ; 0.185215 ;
0.943508 ; 0.070949 ; -0.214287 ; 0.038485 ;
0.658481 ; 0.429084 ; -0.051514 ; 0.211533 ;
0.935442 ; 0.476212 ; 0.118143 ; -0.182872 ;
0.155139 ; 0.923486 ; -0.130289 ; -0.174427 ;
0.882604 ; 0.058823 ; 0.160494 ; 0.147111 ;
0.388843 ; 0.418416 ; -0.104722 ; -0.190875 ;
0.550968 ; 0.648957 ; 0.092283 ; 0.197190 ;
0.701248 ; 0.058762 ; 0.150554 ; 0.157269 ;
0.838926 ; 0.939858 ; 0.112668 ; 0.186295 ;
0.701897 ; 0.146365 ; -0.045308 ; 0.212949 ;
0.524793 ; 0.987662 ; 0.217596 ; 0.007215 ;
0.239603 ; 0.960507 ; -0.197769 ; 0.091035 ;
0.702035 ; 0.343339 ; 0.031408 ; 0.215438 ;
0.588251 ; 0.196731 ; -0.084363 ; -0.200706 ;
0.452785 ; 0.799817 ; -0.000804 ; -0.217714 ;
0.449347 ; 0.035032 ; -0.008872 ; -0.027108 ;
0.209267 ; 0.781875 ; 0.020950 ; -0.216705 ;
0.381820 ; 0.827894 ; 0.003355 ; -0.217690 ;
0.135423 ; 0.340586 ; -0.118077 ; 0.182915 ;
0.844988 ; 0.420038 ; -0.140163 ; 0.166597 ;
0.215170 ; 0.782953 ; 0.172800 ; 0.132440 ;
0.078319 ; 0.084474 ; -0.154807 ; -0.153085 ;
0.663084 ; 0.931988 ; 0.216267 ; 0.025072 ;
0.387597 ; 0.098950 ; -0.084908 ; -0.200476 ;
0.608364 ; 0.001836 ; -0.033042 ; 0.215193 ;
0.742876 ; 0.928948 ; 0.049082 ; 0.212111 ;
0.009323 ; 0.098854 ; -0.211350 ; 0.052260 ;
0.330543 ; 0.041819 ; 0.054969 ; -0.210662 ;
0.099484 ; 0.356256 ; -0.149584 ; -0.158192 ;
0.970337 ; 0.361786 ; -0.136920 ; 0.169272 ;
0.312402 ; 0.684855 ; 0.012631 ; -0.217349 ;
0.918323 ; 0.318843 ; -0.125067 ; 0.178209 ;
0.128192 ; 0.151929 ; 0.202965 ; -0.078773 ;
0.355393 ; 0.552062 ; 0.060098 ; -0.209256 ;
0.016795 ; 0.985174 ; -0.031290 ; 0.207064 ;
0.176545 ; 0.225065 ; -0.021747 ; -0.216627 ;
0.285165 ; 0.199744 ; -0.132389 ; -0.172839 ;
0.343041 ; 0.962624 ; 0.162049 ; 0.145396 ;
0.009603 ; 0.860698 ; 0.195071 ; 0.096681 ;
0.045968 ; 0.417439 ; 0.070928 ; 0.205838 ;
